Trajectory_ID,Timestamp,Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Cartesian_x,Cartesian_y,Cartesian_z,Cartesian_rx,Cartesian_ry,Cartesian_rz,Current_1,Current_2,Current_3,Current_4,Current_5,Current_6,Voltage_1,Voltage_2,Voltage_3,Voltage_4,Voltage_5,Voltage_6
1,1735835701.6230328,-1.1708245604752134,-1.9539847764546696,-1.6201592128896447,-1.0553607844434865,1.5970642785053126,0.7689182027953,0.028440000000000007,-0.3976100000000001,0.20367999999999992,0.5620000000000019,3.0209999999999986,-0.0839999999999967,4.7777844012766464e-17,2.0562780543580446,1.9561249743474012,0.9831345742994184,0.020551286331027714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835701.724474,-1.1708245604752134,-1.9539847764546696,-1.6201592128896447,-1.0553607844434865,1.5970642785053126,0.7689182027953,0.028440000000000007,-0.3976100000000001,0.20367999999999992,0.5620000000000019,3.0209999999999986,-0.0839999999999967,4.7777844012766464e-17,2.0562780543580446,1.9561249743474012,0.9831345742994184,0.020551286331027714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835701.825412,-1.1708245604752134,-1.9539847764546696,-1.6201592128896447,-1.0553607844434865,1.5970642785053126,0.7689182027953,0.028440000000000007,-0.3976100000000001,0.20367999999999992,0.5620000000000019,3.0209999999999986,-0.0839999999999967,4.7777844012766464e-17,2.0562780543580446,1.9561249743474012,0.9831345742994184,0.020551286331027714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835701.9264135,-1.1708245604752134,-1.9539847764546696,-1.6201592128896447,-1.0553607844434865,1.5970642785053126,0.7689182027953,0.028440000000000007,-0.3976100000000001,0.20367999999999992,0.5620000000000019,3.0209999999999986,-0.0839999999999967,4.7777844012766464e-17,2.0562780543580446,1.9561249743474012,0.9831345742994184,0.020551286331027714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.026909,-1.170824560761674,-1.9539847634268215,-1.6201592128449658,-1.0553607979434867,1.5970642773903847,0.7689182093640784,0.028439999086559718,-0.397609998380521,0.20368000367436095,0.5620000106143896,3.0209999990331955,-0.08400000009710093,-1.9511536610642202e-05,2.056420414047907,1.9561715070228711,0.9831327557179423,0.020548405276961182,1.2565183447812356e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.1274345,-1.1708266301516126,-1.9538906502527293,-1.6201588900861381,-1.0554583219434868,1.5970562231511258,0.7689656622190274,0.028433399925282078,-0.3975982980837914,0.2037065466594869,0.5620766889418558,3.020993013837727,-0.08400070182867643,-0.0018418385241425895,2.069606312031393,1.9605780155227441,0.9829599633032929,0.020273156035963042,0.0011858390181936308,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.2277734,-1.1708488849622638,-1.9528785302890626,-1.6201554190454859,-1.0565071229034864,1.596969605560925,0.7694759837791082,0.028362371362557637,-0.39747232062731336,0.2039919217869287,0.5629013065331866,3.020917766561907,-0.08400828287319,-0.006368567258027304,2.101338686773363,1.971972814104865,0.982483314209066,0.019539085936754803,0.004089960392175782,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.328632,-1.1709383288079342,-1.9488107400369463,-1.6201414686583409,-1.0607223369834866,1.5966214826093685,0.7715270065254831,0.028075808824113493,-0.39696325716910624,0.20513746445880882,0.5662154524126778,3.020613007069532,-0.0840393869995609,-0.013943401766759306,2.1506537495823466,1.992016489893345,0.9813889053434413,0.01816593621791029,0.008865296249088116,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.429127,-1.1711776355354235,-1.9379273800243046,-1.6201041444414548,-1.0720001289834862,1.595690080748498,0.7770145114260374,0.0273005345660587,-0.39557965555347363,0.20819119210046794,0.5750819573664697,3.019779232337639,-0.08412760887230873,-0.025241746466687226,2.214172722140868,2.022472556120174,0.9786150382112832,0.01585437855028735,0.015636051509877548,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.529354,-1.1716013010359934,-1.918659621796138,-1.6200380661360256,-1.0919661844434865,1.5940411390753684,0.7867295183335499,0.025897614827632053,-0.39305341720864506,0.21355665554405479,0.5907771575628598,3.0182374143476,-0.08430165804767867,-0.02165627568670579,2.1556030139689746,2.02012181481324,0.9762094725317974,0.015248582182906699,0.012564330238252678,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.6299648,-1.1722026387102176,-1.8913115632337671,-1.6199442766382965,-1.120305384443487,1.5917006823959419,0.8005186978890682,0.0238405731404917,-0.38930091333236094,0.22107920876082834,0.6130493436648665,3.015904613328568,-0.08458789754765572,-0.023246745527070824,2.120801442786141,2.03231326005692,0.9721650090064928,0.01337951090915166,0.012563667285341735,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.7310226,-1.1729751905833536,-1.8561769046640526,-1.6198237831863533,-1.1567133844434867,1.5886938456897342,0.8182339632902549,0.02108683155150922,-0.384196633759083,0.23057507417768908,0.6416521051186359,3.0126585246012194,-0.08502313562907036,-0.025196298774903064,2.0742514650761787,2.0462483893261925,0.9668637148209156,0.010987695025893151,0.012562812496916619,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.8320682,-1.1738939009189746,-1.8143951485270957,-1.6196804936759346,-1.2000093844434865,1.585118147985055,0.8393007653889635,0.017653983916962553,-0.37771969463666283,0.24160543599085116,0.6756465395629286,3.0084328821226154,-0.08563950983887827,-0.02737125459854464,2.0162790775808164,2.0602682548884057,0.9604230219130748,0.00815900726423524,0.012561791507772927,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835702.9326823,-1.1750339369263587,-1.7625477875025997,-1.6195026844198237,-1.2537357844434869,1.5806810321969755,0.8654427516296336,0.013163829153138322,-0.36908325971371564,0.2548694241612909,0.7177936262941139,3.0026358578156342,-0.08655353499758497,-0.029842676834501824,1.9405406130577862,2.073775462971365,0.9522582232552259,0.004675747190397251,0.012560517821130454,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835703.0334463,-1.1762807469812646,-1.7058444810921376,-1.6193082218178194,-1.3124941177768203,1.5758283428577575,0.894033156747503,0.007974414397645934,-0.35890318439616936,0.2687984408198153,0.7638305376540881,2.995592316154957,-0.08774212622036227,-0.00644245904008425,1.7157014445209362,2.0490143811710104,0.9601559426746848,0.004218881854121995,-3.220623053007241e-06,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835703.1340053,-1.1775284411732105,-1.649100965274208,-1.6191136213186361,-1.37129411777682,1.570972212382999,0.9226438358726893,0.002505875567034388,-0.34797832293940056,0.2820893034697761,0.8098272828115899,2.9878059516351625,-0.08912890516653495,-0.0060010733770481765,1.6262806151055786,2.0625573315569263,0.9585972478088548,0.0004707412572845545,-3.2329283252466104e-06,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835703.2344303,-1.1788949633834376,-1.586953305092667,-1.6189004874385784,-1.43569411777682,1.5656535932915967,0.9539793415812265,-0.00377909969948741,-0.33520694718541,0.2958506117306229,0.8601055905248005,2.978428993935495,-0.09087381743421528,-0.005500027218104697,1.523576827063907,2.0714206198669096,0.9569540631157195,-0.00363094755802175,-3.2463216206401767e-06,0.0,0.0,0.0,0.0,0.0,0.0
1,1735835703.334996,-1.1802020715845245,-1.5275077170929308,-1.6186966202489579,-1.4972941177768204,1.5605662185085163,0.9839524339980883,-0.010058705868040268,-0.32224539974901045,0.308187060462927,0.908085364988364,2.9686273037836863,-0.09276343906049248,-0.005005066022930882,1.4210286029587973,2.0740258268045992,0.955445656067827,-0.007551334856814266,-3.259049951866546e-06,0.0,0.0,0.0,0.0,0.0,0.0
